accident_date,aircraft_type,registration,operator,fatalities,location,damage_type
1995-09-16,Swearingen SA226-TC Metro II,N169GA,Grand Aire Express,0.0,"South Bend Regional, IN (SBN)",Substantial
1995-09-16,Boeing 767-332ER,N172DN,Delta Air Lines,0.0,Hamburg-FuhlsbÃ¼ttel Airport (HAM),Substantial
1995-09-16,Fairchild SA227-AC Metro III,VH-NEJ,Tamair,2.0,"0,5 km ESE Tamworth Airport, NSW (TMW)",Write-Off
1995-09-16,Britten-Norman BN-2A Trislander Mk.III-2,N127LB,Air Saint Thomas,0.0,Saint Thomas-Cyril E. King Airport (STT),Write-Off
1995-09-18,Antonov An-2R,Z3-BGE,Aviotransport Macedonia,2.0,Skopje,Write-Off
1995-09-19,Boeing 707-3J9C,EP-SHE,"Kish Air, lsf Saha Air",0.0,Ovda Airport (VDA),None (No Damage)
1995-09-20,de Havilland Canada DHC-3 Otter,C-FGCV,Walsten Air Service,6.0,"Salvesen Lake, ON",Substantial
1995-09-21,Antonov An-24RV,BNMAU-10103,MIAT - Mongolian Airlines,42.0,Choho Geologloh Uul,Write-Off
1995-09-22,Learjet 36A,HB-VFS,Executive Jet Aviation,0.0,In Amenas Airport (IAM),Write-Off
1995-09-22,Boeing E-3A Sentry (707-300B),77-0354,United States Air Force - USAF,24.0,"ca 2 km NE of Anchorage-Elmendorf AFB, AK (EDF)",Write-Off
1995-09-25,Cessna 208B Grand Caravan,PT-MEQ,Brasil Central,2.0,"Gruenerwinkel Mountain, Guabiruba, SC",Write-Off
1995-09-27,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FEBX,Western StraitsÂ Air,8.0,"13 km NW of Campbell River, BC",Write-Off
1995-10-03,CASA/Nurtanio NC-212-A4 Aviocar 100,PK-ZAG,Sabang Merauke Raya Air Charter,1.0,Gunung Antara,Write-Off
1995-10-11,Morane Saulnier MS.760B Paris II,117,L'ArmÃ©e de L'Air,4.0,ca 15 km N of Cahors,Write-Off
1995-10-12,Grumman American G-1159 Gulfstream II,N635AV,The Air Group Inc.,0.0,"Cleveland-Hopkins International Airport, OH (CLE)",Substantial
1995-10-13,McDonnell Douglas DC-9-31,N945AX,Airborne Express,0.0,"Cedar Rapids, IA",Substantial
1995-10-16,McDonnell Douglas DC-9-32,EC-BIR,Binter Canarias,0.0,"Arrecife Airport, Lanzarote, Canary Islands",Substantial
1995-10-17,Boeing 747-422,N191UA,United Airlines,0.0,Pacific Ocean,None (No Damage)
1995-10-18,Dornier 228-212K,9M-PEQ,"Air Maldives, lsf Pelangi Air",0.0,Male International Airport (MLE),Write-Off
1995-10-19,McDonnell Douglas DC-10-30ER,C-GCPF,Canadian Airlines International,0.0,"Vancouver International Airport, BC (YVR)",Substantial
1995-10-21,Beechcraft 200 Super King Air,ZS-MGR,"United Nations WFP, lsf Balmoral Air Service",5.0,near Marunga,Write-Off
1995-10-22,Transall C-160D,50+43,Luftwaffe,7.0,"off Ponta Delgada-Nordela Airport, Azores (PDL)",Write-Off
1995-10-22,de Havilland Canada DHC-6 Twin Otter 300,ET-AIO,Ethiopian Airlines,0.0,Bole,Write-Off
1995-10-23,Boeing 747-121 (SCD),N613FF,Tower Air,0.0,"Miami International Airport, FL (MIA)",Substantial
1995-10-25,Antonov An-32,RA-48981,MAP Ufa Motors,7.0,1 km from Ufa Airport (UFA),Write-Off
1995-10-31,Cessna 208B Grand Caravan,XA-SVM,Transportes AÃ©reos de Coahuila - TACSA,9.0,16 km from Piedras Negras Airport (PDS),Write-Off
1995-10-31,lyushin Il-76TD,RA-76783,Aeroflot,0.0,Rostov Airport (ROV),Substantial
1995-11-01,Boeing 747-122,N4714U,United Airlines,0.0,Pacific Ocean,None (No Damage)
1995-11-01,Fokker F-28 Fellowship 1000,C-FCRK,Canadian Regional Airlines,0.0,"Calgary International Airport, AB (YYC)",Substantial
1995-11-01,Antonov An-24B,UN-47710,Kazakhstan Airlines,0.0,Shymkent,Write-Off
1995-11-03,Boeing B-17G,N3703G,Private,0.0,"Fayetteville, NC",Substantial
1995-11-04,Sud Aviation SE-210 Caravelle 10B3,HK-3962X,Americana Colombia,0.0,near Cabu San Lucas,Write-Off
1995-11-06,Beechcraft A100 King Air,C-FJFH,Northern Thunderbird Air,0.0,"Mosque Airstrip, BC",Substantial
1995-11-07,Boeing 737-232 (Adv),N312DL,Delta Air Lines,0.0,"Pensacola, FL",None (No Damage)
1995-11-08,Fokker F-27 Friendship 400M,TC-72,Lineas AÃ©reas del Estado - LADE,53.0,"30 km SE of Villa Dolores, CD",Write-Off
1995-11-09,Boeing 747-200,,Olympic Airways,0.0,Athens-Ellinikon International Airport (ATH),None (No Damage)
1995-11-12,British Aerospace ATP,G-BTTO,Manx Airlines (Europe),0.0,Belfast City Airport (BHD/EGAC),Substantial
1995-11-12,McDonnell Douglas DC-9-83 (MD-83),N566AA,American Airlines,0.0,"East Granby, CT",Substantial
1995-11-13,Boeing 737-2F9,5N-AUA,Nigeria Airways,11.0,Kaduna Airport (KAD),Write-Off
1995-11-15,Lockheed L-1329 JetStar 731,XA-MIK,TAESA,0.0,Guadalajara International Airport (GDL),Write-Off
1995-11-18,Antonov An-2T,YV-860C,Comeravia,,Urumano,Write-Off
1995-11-18,Shaanxi Y-8D,CR871,Sri Lanka Air Force,5.0,3 km from Jaffna-Palaly Airport (JAF/VCCJ),Write-Off
1995-11-22,Antonov An-32B,CR862,Sri Lanka Air Force,63.0,13 km off Jaffna,Write-Off
1995-11-22,Antonov An-12TB,RA-11008,"United Nations - UN, lsf KIT Space & Transport Air",0.0,Huambo Airport (NOV),Write-Off
1995-11-23,Airbus A340-312,A4O-LB,Gulf Air,0.0,London-Heathrow Airport (LHR),Substantial
1995-11-23,Boeing 757-236,G-BIKG,British Airways,0.0,London-Heathrow Airport (LHR),Substantial
1995-11-25,Boeing 737-522,N953UA,United Airlines,0.0,"Portland, OR",None (No Damage)
1995-11-26,Beechcraft 200C Super King Air,EB-002,EjÃ©rcito Boliviano,6.0,UncÃ­a Airport,Write-Off
1995-11-28,Antonov An-2R,RA-07419,Yenisei Airline,0.0,Makovskoye Airfield,Write-Off
1995-11-28,Fairchild FH-227B,PP-BUJ,TABA - Transportes AÃ©reos da Bacia AmazÃ´nica,3.0,"near SantarÃ©m Airport, PA (STM)",Write-Off
1995-11-28,Airbus A310-304,OK-WAA,CSA Czech Airlines,0.0,Near Dhahran,Minor Damage
1995-11-30,Boeing 707-323C,4K-401,Azerbaijan Airlines,2.0,9 km from Baku Airport (BAK),Write-Off
1995-12-02,Boeing 737-2A8,VT-ECS,Indian Airlines,0.0,Delhi-Indira Gandhi International Airport (DEL),Write-Off
1995-12-03,Boeing 737-2K9,TJ-CBE,Cameroon Airlines,71.0,"1,7 km S of Douala Airport (DLA)",Write-Off
1995-12-05,Antonov An-2R,RA-17725,KotlasAvia,0.0,Verkhnyaya Toyma,Write-Off
1995-12-05,Tupolev Tu-134B-3,4K-65703,Azerbaijan Airlines,52.0,"3,8 km from Nakhichevan Airport (NAJ)",Write-Off
1995-12-06,Fokker F-27 Friendship 100,RP-C6888,Laoag International Airline,0.0,Mactan-Cebu International Airport (CEB),Substantial
1995-12-06,Antonov An-26,,Federal Border Guard Aviation Command,0.0,4 km from Anadyr,Write-Off
1995-12-07,Beechcraft 1900D,F-OHRK,Air St. Martin,20.0,ca 30 km S of Port-au-Prince Airport (PAP),Write-Off
1995-12-07,Tupolev Tu-154B,RA-85164,Khabarovsk United Air,98.0,50 km W of Grossevichi,Write-Off
1995-12-12,Cessna 208B Super Cargomaster,N987FE,"West Air, Inc. opf FedEx",0.0,"Sacramento, CA",Substantial
1995-12-13,Antonov An-24V,YR-AMR,"Banat Air, lsf Romavia",49.0,"1,5 km from Verona Airport (VRN)",Write-Off
1995-12-14,Rockwell 1121 Jet Commander,N503U,American Air Network,2.0,17 km N of Guatemala City-La Aurora Airport (GUA),Write-Off
1995-12-15,Swearingen SA226-AT Merlin IV,N31AT,Air Transport Inc.,0.0,"Detroit-Metropolitan Wayne County Airport, MI (DTW)",Substantial
1995-12-18,Beechcraft 200 Super King Air,N231RL,Western Airways Inc.,0.0,"Ingleside-McCampbell-Porter Airport, TX (IWS)",Write-Off
1995-12-18,Lockheed L-188C Electra,9Q-CRR,Trans Service Airlift,141.0,"near Cahungula, Lunda Norte",Write-Off
1995-12-19,McDonnell Douglas DC-10-30,YV-137C,VIASA,0.0,Atlantic Ocean,Minor Damage
1995-12-20,Boeing 757-223,N651AA,American Airlines,159.0,Buga,Write-Off
1995-12-20,Boeing 747-136,N605FF,Tower Air,0.0,"New York-John F. Kennedy International Airport, NY (JFK)",Substantial
1995-12-20,Boeing 707-323C,OD-AGD,Trans Mediterranean Airways (TMA),1.0,Over Chiba Prefecture,None (No Damage)
1995-12-21,Antonov An-24RV,RA-46473,Kuban Airlines,0.0,Krasnodar Airport (KRR),Write-Off
1995-12-22,Britten-Norman BN-2A-21Â Islander,P2-NAM,Islands Nationair,2.0,Begesin Airstrip,Write-Off
1995-12-23,Antonov An-74-200,RA-74058,Gazpromavia,0.0,Novy Urengoy Airport (NUX),Substantial
1995-12-23,CASA C-212-M Aviocar 100,212,EjÃ©rcito de Chile,1.0,Rancagua,Write-Off
1995-12-26,Airbus A300B4-620 ?,,Saudi Arabian Airlines,0.0,Asmara International Airport (ASM),None (No Damage)
1995-12-27,Antonov An-2TP,RA-32366,Komi Avia,0.0,Novy Bor Airstrip,Substantial
1995-12-27,Antonov An-2TP,RA-96244,Sakha Avia,0.0,Tiksi Airport (IKS),Write-Off
1995-12-29,Antonov An-24B,RA-46401,Saransk Flight Unit,0.0,Saransk,Substantial
1995-12-29,Boeing 737-232,N306DL,Delta Air Lines,0,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",Substantial
1995-12-30,Cessna 560 Citation V,N991PC,Iowa Packing Company,2,"0,4 km from Eagle River Airport, WI (EGV)",Write-Off
1995-12-30,BAC One-Eleven 525FT,YR-BCO,Tarom,0,Istanbul-AtatÃ¼rk Airport (IST),Write-Off
1995-12-30,ATR 42-300,N4202G,Mahalo Air,0,"Honolulu, HI",None (No Damage)
1995-12-31,Cessna 550 Citation II,N91MJ,"Moran Foods, Inc.",2,"ca 9 km N of Marco Island Airport, FL (MRK)",Write-Off
1996-01-02,Cessna 560 Citation Ultra,VR-BQB,Jet Aviation,0,Augsburg Airport (AGB),Substantial
1996-01-02,Saab 2000,HB-IZA,Crossair,0,GenÃ¨ve-Cointrin Airport (GVA),Minor Damage
1996-01-04,Convair CV-440F SCD,N358SA,Salair,0,"Spokane International Airport, WA (GEG)",Write-Off
1996-01-04,Beechcraft B100 King Air,N924WS,West Star Aviation,0,"Miles City Municipal Airport, MT (MLS)",Substantial
1996-01-06,Airbus A321-131,,TransAsia Airways,0,Tainan Airport (TNN),None (No Damage)
1996-01-06,Learjet 60,XA-ICA,ICA,0,"Aspen Airport, CO (ASE)",Substantial
1996-01-06,Antonov An-32B,OB-1604,Imperial Air,0,Chachapoyas Airport (CHH),Write-Off
1996-01-07,McDonnell Douglas DC-9-32,N922VV,Valujet Airlines,0,"Nashville International Airport, TN (BNA)",Substantial
1996-01-08,Britten-Norman BN-2A-27Â Islander,J8-VAK,Mustique Airways,1,"30 km SW off Bridgetown, Barbados",Write-Off
1996-01-08,Antonov An-32B,RA-26222,"African Air, lsf Moscow Airlines",0+237,Kinshasa-N'Dolo Airport (NLO),Write-Off
1996-01-17,Airbus A300B4-605R,N7076A,American Airlines,0,"Atlantic Ocean, AO",Minor Damage
1996-01-18,British Aerospace BAe-125-700B,5N-AXO,Nigerian Government,14,"7,3 km from Kano-Aminu Kano International Airport (KAN)",Write-Off
1996-01-19,Boeing 747SP-44,ZS-SPE,South African Airways (SAA),0,near Makir,None (No Damage)
1996-01-23,McDonnell Douglas MD-11,PP-SPE,VASP - ViaÃ§Ã£o AÃ©rea SÃ£o Paulo,0,"Miami International Airport, FL (MIA)",Substantial
1996-01-23,Boeing 747-243B,I-DEML,Alitalia,0,"Miami International Airport, FL (MIA)",Substantial
1996-01-24,IAI 1123 Westwind,LV-WJU,Flymell,0,"Buenos Aires-Jorge Newbery Airport, BA (AEP)",Minor Damage
1996-01-24,Dassault Falcon 10,N191MC,Masco Corporation,0,"Detroit-Metropolitan Wayne County Airport, MI (DTW)",Write-Off
1996-01-25,Swearingen SA227-AC Metro III,LV-AOR,Transportes AÃ©reos NeuquÃ©n - TAN,0,"RincÃ³n de Los Sauces Airport, NE (RDS)",Write-Off
1996-01-28,Boeing 757-2T7,G-BYAM,Britannia Airways,1,"Near MÃ¡lagaâCosta del Sol Airport, Churriana, MÃ¡laga",None (No Damage)
1996-01-28,Douglas DC-8-55F,Z-WSB,Affretair,0,Harare Airport (HRE),Write-Off
1996-01-29,Cessna 208 Caravan I,ZK-SFA,Sounds Air,5,18 km NE of Blenheim,Write-Off
,Douglas DC-3D,5Y-BIL,Branton Air Service,,Nairobi-Wilson Airport (WIL),Write-Off
1996-02-01,McDonnell Douglas DC-9-32,N903VJ,Valujet Airlines,0,"Nashville, TN",Substantial
1996-02-04,Antonov An-32B,UR-48008,Ukraine Air Alliance,0,Luremo Airstrip,Substantial
1996-02-04,Cessna 500 Citation I,PT-KPA,TÃ¡xi AÃ©reo Weston,0,"Fazenda Matary, MA",Write-Off
1996-02-04,Douglas DC-8-55F,HK-3979X,LÃ­neas AÃ©reas del Caribe - LAC Colombia,4+18,2 km N of AsunciÃ³n-Silvio Pettirossi International Airport (ASU),Write-Off
1996-02-04,Mcdonnell Douglas MD-88,N957DL,Delta Air Lines,0,"Denver, CO",Substantial
1996-02-05,Convair C-131E (CV-440),N131T,Business Air Connection,4,"ca 1km SE of Saint Johns Municipal Airport, AZ (SJN)",Write-Off
1996-02-06,Cessna 500 Citation I,XA-SLQ,AÃ©rotaxi Cachanilla,8,near Ensenada Airport (ESE),Write-Off
1996-02-06,Boeing 757-225,TC-GEN,"Alas Nacionales, lsf Birgenair",189,"26 km NE off Puerto Plata, Dominican Republic",Write-Off
1996-02-07,Beechcraft 1900D,N159YV,Liberty Airlines,0,"Bradford, PA",Substantial
1996-02-09,Pilatus Britten-Norman BN-2B-20Â Islander,JA5322,Nagasaki Airways,0,near Kawatana,Write-Off
1996-02-12,GAF Nomad N.24A,N224E,Haiti Express Airways,10,Port-au-Prince-Mais Gate Airport (PAP),Write-Off
1996-02-14,Shorts 330-200,OY-MUB,Muk Air Taxi,0,Bornholm-RÃ¸nne Airport (RNN),Substantial
1996-02-15,Swearingen SA226-TC Metro II,XA-SJY,Aero Sudpacifico,0,Morelia Airport (MLM),Substantial
1996-02-16,de Havilland Canada DHC-6 Twin Otter 300,TG-JAK,AVCOM - Aviones Comerciales De Guatemala,2,"El Zapotal, CobÃ¡n, Alta Verapaz",Write-Off
1996-02-19,Cessna 550 Citation II,D-CASH,"Alp-Air Luftfahrt Verwaltungs-GmbH, lsf Private Wings",10,near Freilassing,Write-Off
1996-02-19,McDonnell Douglas DC-9-32,N10556,Continental Air Lines,0,"Houston-Intercontinental Airport, TX (IAH)",Substantial
1996-02-20,Boeing 767-332,N125DL,Delta Air Lines,0,"Portland, OR",None (No Damage)
1996-02-20,Airbus A300B4-605R,N11060,American Airlines,0,"New York-John F. Kennedy International Airport, NY (JFK)",Minor Damage
1996-02-20,Boeing 757-222,N524UA,United Airlines,0,FAI,Substantial
1996-02-22,Antonov An-24RV,YR-BMK,Autoritatea Aeronautica Civila Romana,8+2,8 km E of Baia Mare Airport (BAY),Write-Off
1996-02-24,Cessna 208 Caravan I,3010,South African Air Force - SAAF,0,near Bulwer,Write-Off
1996-02-24,Antonov An-12BP,RA-11403,Sakha Avia,0,22 km NW of Omsk,Substantial
1996-02-25,Antonov An-24RV,XU-314,Kampuchea Airlines,0,Ban Lung-Ratanakiri Airport (RBE),Write-Off
1996-02-26,Lockheed C-130H Hercules,,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),91,near Jabal Awliya,Write-Off
1996-02-27,Antonov An-12BP,ER-ACE,Aero Tropical,8,35 km from Lukapa,Write-Off
1996-02-27,Fokker F-27 Friendship 600,PK-JFH,Sempati Air Transport,0,Palangkaraya-Tjilik Riwut Airport (PKY),Minor Damage
1996-02-29,Boeing 737-222,OB-1451,Faucett PerÃº,123,"6,3 km W of Arequipa-Rodriguez Ballon Airport (AQP)",Write-Off
1996-03-02,Learjet 25D,PT-LSD,Madrid TÃ¡xi AÃ©reo,9,"11 km ENE of SÃ£o Paulo-Guarulhos International Airport, SP (GRU)",Write-Off
1996-03-04,Swearingen SA226-TC Metro II,OY-BJT,Jetair,0,Aarhus-Tirstrup Airport (AAR),Substantial
1996-03-08,Boeing 767-375ER,C-FOCA,Canadian Airlines International,0,"Halifax International Airport, NS (YHZ)",Substantial
1996-03-08,Boeing 727,,Kibris TÃ¼rk Hava Yollari,0,MÃ¼nchen-Franz Josef Strauss Airport (MUC),None (No Damage)
1996-03-09,de Havilland Canada DHC-6 Twin Otter 200,N245GW,Carson Helicopters,3,near Bagua,Aircraft Missing
1996-03-10,CASA/Nurtanio NC-212-CC4 Aviocar 200,PK-NCU,Merpati Nusantara Airlines,0,Soroako Airport (SQR),Substantial
1996-03-10,Boeing 737-4Q8,B-2960,Hainan Airlines,0,Zhuhai Airport (ZUH),None (No Damage)
1996-03-11,Antonov An-26,ST-FAR,Farnas Aviation Services,0,El Obeid Airport (EBD),Write-Off
1996-03-15,Lockheed L-1011-385-1 TriStar 100,G-BBAJ,Caledonian Airways,0,London-Gatwick Airport (LGW/EGKK),None (No Damage)
1996-03-17,IRMA/Pilatus Britten-Norman BN-2A-21Â Islander,N904WA,Wagner Foundation,0,near NjarÃ°vÃ­k,Write-Off
1996-03-20,Antonov An-26,,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),,Kuli Papa,Write-Off
1996-03-20,Boeing 737-2P6 Adv,EI-CLK,Air South Airlines,0,"Jacksonville International Airport, FL (JAX/KJAX)",Substantial
1996-03-20,McDonnell Douglas DC-8-62,N803AX,ABX Air,0,"Wilmington, OH",Substantial
1996-03-23,Boeing 757-222,N503UA,United Airlines,0,"Taos, NM",None (No Damage)
1996-03-24,unknown,,Sudan Airways,0,Asmara International Airport (ASM),None (No Damage)
1996-03-24,Vickers 808C Viscount,G-OPFE,British World Airways,0,Belfast International Airport (BFS),Write-Off
1996-03-26,Pilatus Britten-Norman BN-2A-21Â Islander,PK-VIW,Dirgantara Air Service,0,Datadawai Airport (DTD),Substantial
1996-03-26,Tupolev Tu-154M,EP-ITS,Iran Airtour,0,Mashhad Airport (MHD),Substantial
1996-03-27,Airbus A320-231,,EgyptAir,0,Derna-Martuba Airport (DNF),None (No Damage)
1996-03-27,Boeing 727-225 Adv. (F),N468FE,Federal Express,0,"Memphis, TN",Substantial
1996-03-30,Douglas C-47B-20-DK (DC-3),HK-2497,LANC Colombia - Lineas AÃ©reas Norte de Colombia,0,near Villavicencio,Write-Off
1996-03-31,Cessna 500 Citation I,N727TK,TKA Express,0,"Salt Lake City International Airport, UT (SLC)",Substantial
1996-04-01,Douglas DC-6B,N861TA,Woods Air Fuel,0,"Beluga, AK",Substantial
1996-04-01,Canadair CL-600 Challenger 600S,N999TF,Pal-waukee Aviation,0,"Raleigh, NC",Substantial
1996-04-02,Cessna 208B Grand Caravan,C-FLAQ,Labrador Airways,0,"Nain Airport, NL (YDP)",Substantial
1996-04-02,de Havilland Canada DHC-6 Twin Otter 200,RP-C1154,Pacific Airways,0,Manila International Airport (MNL),Write-Off
1996-04-02,Boeing 737-3Y0,EI-BZF,Philippine Air Lines,0,Manila International Airport (MNL),Substantial
1996-04-03,Boeing T-43A (737-200),73-1149,United States Air Force - USAF,35,3 km N of Dubrovnik Airport (DBV),Write-Off
1996-04-04,British Aerospace ATP,,Biman Bangladesh Airlines,0,Barisal Airport (BZL),None (No Damage)
1996-04-05,Xian Yunshuji Y-7H,5T-MAF,Force AÃ©rienne de la RÃ©publique Islamique de Mauritanie,8,off Nouadhibou,Write-Off
1996-04-05,Dornier 228-212,B-12257,Formosa Airlines,6,"1,6 km off Matsu Airport (MFK)",Write-Off
1996-04-05,Ilyushin Il-76TD,RA-76752,Krasnoyarskie Avialinii,20,40 km from Petropavlovsk-Kamchatsky,Write-Off
1996-04-07,Boeing 757-223,N653A,American Airlines,0,Atlantic Ocean,None (No Damage)
1996-04-07,Britten-Norman BN-2A-21Â Islander,VH-HIA,Island Air Gold Coast,0,"Currumbin, QLD",Write-Off
1996-04-07,de Havilland Canada DHC-6 Vista Liner 300,N143SA,Dolphin Express Airlines,0,Virgin Gorda Airport (VIJ),Write-Off
1996-04-12,Swearingen SA226-TC Metro II,LV-WNY,Alas del Sur,0,"Comodoro Rivadavia Airport, CB (CRD)",Minor Damage
1996-04-14,de Havilland Canada DHC-3 Otter,C-FVVY,Propair,0,"Kuujjuarapik Airport, QC (YGW)",Substantial
1996-04-16,Fokker F-27 Friendship 500,PK-MFW,Merpati Nusantara Airlines,0,Kupang-El Tari Airport (KOE),Substantial
1996-04-19,Swearingen SA226-TC Metro II,VH-UUK,Jetcraft Aviation,0,"Bankstown Airport, NSW (BWU)",Substantial
1996-04-20,Antonov An-2TP,RA-33631,Cherskoye Aviation Enterprise,,near Anadyrsky Liman,Write-Off
1996-04-23,Antonov An-2R,RA-84646,Voronezh Avia,0,"Zhuravka, Verhnemamonsky district",Substantial
1996-04-23,Cessna 208B Super Cargomaster,N776FE,Mountain Air Cargo Inc.,0,"Washington, DC",Substantial
1996-04-24,Reims Cessna F406 Caravan II,5H-TZD,Tanzanair - Tanzania Air Services,1,"Palapala hills, Morogoro",Write-Off
1996-04-24,Dassault Falcon 20F,RP-C1980,Bangko Sentral Ng Pilipinas,0,Davao-Mati Airport (DVO),Write-Off
1996-04-25,British Aerospace BAe-748-352 Srs. 2B SCD,9N-ABR,Royal Nepal Airlines,0,Meghauli Airport (MEY),Write-Off
1996-04-27,de Havilland Canada DHC-6 Twin Otter 100,N716NC,Freefall Express,0+1,"Raeford, NC",None (No Damage)
1996-04-30,Britten-Norman BN-2A-21 Defender,XU-MLB,Royal Cambodian Air Force,0,Preah Vihear province,Write-Off
1996-05-01,Boeing 727-2B6,PP-LBY,Fly Linhas AÃ©reas,0,Quito-Mariscal Sucre Airport (UIO),Write-Off
1996-05-01,Rockwell Sabreliner 75A,N773W,United States Department of Agriculture,0,"Albuquerque International Airport, NM (ABQ)",Substantial
1996-05-02,Beechcraft 1900D,N154ZV,Mesa Airlines,0,"Denver, CO",Substantial
1996-05-03,Fairchild SA227-AC Metro III,N670PA,PenAir - Peninsula Airways,0,"St. George Island Airport, AK (STG)",Substantial
1996-05-03,Antonov An-24RV,ST-FAG,Federal Airlines,53,near Haj Yousif,Write-Off
1996-05-05,Douglas DC-3C,C-GCZG,Aviation Boreal,0,"Kenty Lake, QC",Write-Off
1996-05-09,de Havilland Canada DHC-3 Otter,C-GDOB,Buffalo Narrows Airways,2,"55 km E of Terrace, BC",Write-Off
1996-05-10,de Havilland Canada DHC-6 Twin Otter 200,XA-SWJ,Aero Servicios Empresariales,17,Santa Maria de Otaez,Write-Off
1996-05-11,Britten-Norman BN-2A-20Â Islander,P2-ISD,Milne Bay Air,1,near Umba,Write-Off
1996-05-11,Antonov An-32B,FAP-326,Fuerza AÃ©rea del Peru - FAP,,near Andoas,Write-Off
1996-05-11,McDonnell Douglas DC-9-32,N904VJ,ValuJet Airlines,110,"Everglades, FL",Write-Off
1996-05-12,Beechcraft 300LW Super King Air,OE-FEM,Airlink Luftverkehrs GmbH,4,35 km NE of Linz,Write-Off
1996-05-13,Fokker 100,G-UKFG,Air UK,0,Newcastle Airport (NCL/EGNT),None (No Damage)
1996-05-14,Douglas DC-9-15,XA-SNR,LÃ­neas AÃ©reas Allegro,0,Tampico-Gen F Javier Mina Airport (TAM),Write-Off
1996-05-15,Airbus A300B4-622R,JA8377,Japan Air System,0,Tokyo-Haneda Airport (HND),Substantial
1996-05-15,Beechcraft 200 Super King Air,N1865D,R & B Leasing,2,Treasure Cay Airport (TCB),Write-Off
1996-05-15,Lockheed C-130H Hercules,TC-67,Fuerza AÃ©rea Argentina - FAA,0,"Tandil Airport, BA (TDL)",Write-Off
1996-05-16,McDonnell Douglas MD-11F,N614FE,Federal Express,0,"Anchorage, AK",Substantial
1996-05-17,de Havilland Canada DHC-8-103,VH-JSI,National Jet Systems,0,"near Broome, WA",Substantial
1996-05-17,Swearingen SA226-TC Metro II,N229AM,Airvantage,0,"Fargo-Hector Field, ND (FAR)",Substantial
1996-05-17,Airbus A300B4-203,TC-ALP,Air Alfa,0,Istanbul-AtatÃ¼rk Airport (IST),Write-Off
1996-05-18,Let L-410UVP-E9D,VT-ETB,Archana Airways,0,Kanpur Airport (KNU),Write-Off
1996-05-19,Britten-Norman BN-2A-26Â Islander,G-BEDZ,Loganair,1,"1,5 km S of Lerwick/Tingwall Airport, Shetland Islands (LWK)",Write-Off
1996-05-19,Embraer C-95A Bandeirante (EMB-110K1),2295,ForÃ§a AÃ©rea Brasileira - FAB,4,"Caravelas Airport, BA (CRQ)",Write-Off
1996-05-19,British Aerospace BAe-146-200,G-JEAS,Jersey European Airways - JEA,0,Exeter Airport,None (No Damage)
1996-05-21,Beechcraft 99C,N216CS,Cape Smythe Air Service,0,"Barrow, AK",Substantial
1996-05-25,McDonnell Douglas MD-11F,HL7373,Korean Air,0,"Los Angeles, CA",Substantial
1996-05-28,Tupolev Tu-154M,LZ-MIR,Varna International Airways,0,Leipzig Airport (LEJ),Substantial
